generation,alpha,fit_prior,fitness
1,2.5056440917335165,False,0.6136470588235294
2,2.5056440917335165,False,0.6136470588235294
3,2.5056440917335165,False,0.6136470588235294
4,2.5056440917335165,False,0.6136470588235294
5,1.584545555205633,False,0.6175686274509804
6,1.584545555205633,False,0.6175686274509804
7,1.6036780152410657,False,0.6175686274509804
8,1.6036780152410657,False,0.6175686274509804
9,1.6036780152410657,False,0.6175686274509804
10,1.6036780152410657,False,0.6175686274509804
11,1.6036780152410657,False,0.6175686274509804
12,1.6036780152410657,False,0.6175686274509804
13,1.6036780152410657,False,0.6175686274509804
14,1.6036780152410657,False,0.6175686274509804
15,1.6036780152410657,False,0.6175686274509804
16,1.6036780152410657,False,0.6175686274509804
17,1.6036780152410657,False,0.6175686274509804
18,1.6357011772086796,False,0.6175686274509804
19,1.5772644439177776,False,0.6175686274509804
20,1.5671687845042523,False,0.6175686274509804
21,1.636552418605223,False,0.6175686274509804
22,1.6133408743626256,False,0.6175686274509804
23,1.5790129555419492,False,0.6175686274509804
24,1.5776337315544202,False,0.6175686274509804
25,1.5889050574367893,False,0.6175686274509804
26,1.5835834504229058,False,0.6175686274509804
27,1.5825717869523197,False,0.6175686274509804
28,1.5523246721580064,False,0.6175686274509804
29,1.6107317466596487,False,0.6175686274509804
30,1.5684094913491151,False,0.6175686274509804
31,1.5577644459252618,False,0.6175686274509804
32,1.6075975231387802,False,0.6175686274509804
33,1.6105435721918315,False,0.6175686274509804
34,1.6203968864788603,False,0.6175686274509804
35,1.5519427712059275,False,0.6175686274509804
36,1.5808919315813101,False,0.6175686274509804
37,1.6304328962617005,False,0.6175686274509804
38,1.5519915024645399,False,0.6175686274509804
39,1.5683535945346065,False,0.6175686274509804
40,1.6207506668544496,False,0.6175686274509804
41,1.586447150022922,False,0.6175686274509804
42,1.6037824877858746,False,0.6175686274509804
43,1.6092992352326885,False,0.6175686274509804
44,1.5798218364035495,False,0.6175686274509804
45,1.5899501926719914,False,0.6175686274509804
46,1.622343827286063,False,0.6175686274509804
47,1.6261147332899109,False,0.6175686274509804
48,1.5667863824691173,False,0.6175686274509804
49,1.5667852982016564,False,0.6175686274509804
50,1.5765563530269608,False,0.6175686274509804
51,1.6034589486903161,False,0.6175686274509804
52,1.591285308694206,False,0.6175686274509804
53,1.6286506592880523,False,0.6175686274509804
54,1.554563717042146,False,0.6175686274509804
55,1.6174947772912025,False,0.6175686274509804
56,1.5682453890475745,False,0.6175686274509804
57,1.6092992352326885,False,0.6175686274509804
58,1.609150898315356,False,0.6175686274509804
59,1.576187814798461,False,0.6175686274509804
60,1.6086541168619286,False,0.6175686274509804
61,1.6120426752076311,False,0.6175686274509804
62,1.56625756466845,False,0.6175686274509804
63,1.609444088216111,False,0.6175686274509804
64,1.5901465255568619,False,0.6175686274509804
65,1.5598776501848384,False,0.6175686274509804
66,1.5919791108322097,False,0.6175686274509804
67,1.588954890483689,False,0.6175686274509804
68,1.5866222828612926,False,0.6175686274509804
69,1.5595945721448612,False,0.6175686274509804
70,1.5973675216975693,False,0.6175686274509804
71,1.6219590833052968,False,0.6175686274509804
72,1.5767892954726554,False,0.6175686274509804
73,1.5967104836679589,False,0.6175686274509804
74,1.6076327484240758,False,0.6175686274509804
75,1.632543610281059,False,0.6175686274509804
76,1.602921670886299,False,0.6175686274509804
77,1.601595107329021,False,0.6175686274509804
78,1.578918049580676,False,0.6175686274509804
79,1.6089193094467809,False,0.6175686274509804
80,1.574585497523329,False,0.6175686274509804
81,1.603526137683792,False,0.6175686274509804
82,1.6081360762173726,False,0.6175686274509804
83,1.6271685752102822,False,0.6175686274509804
84,1.5592839385314992,False,0.6175686274509804
85,1.5739113419149862,False,0.6175686274509804
86,1.6033183514971665,False,0.6175686274509804
87,1.5796144690679166,False,0.6175686274509804
88,1.6116025492270487,False,0.6175686274509804
89,1.598253814838226,False,0.6175686274509804
90,1.6216226967066971,False,0.6175686274509804
91,1.57225797222772,False,0.6175686274509804
92,1.5879439669662514,False,0.6175686274509804
93,1.5919383844130022,False,0.6175686274509804
94,1.6327093268289397,False,0.6175686274509804
95,1.5959242907941535,False,0.6175686274509804
96,1.5690893489993698,False,0.6175686274509804
97,1.5530927132013899,False,0.6175686274509804
98,1.5865947797394933,False,0.6175686274509804
99,1.5694112370279047,False,0.6175686274509804
100,1.5694112370279047,False,0.6175686274509804